[INFO ] [2021-03-22 00:51:22,958] Pre-Condition - Step 01: Enter to Username textbox
[INFO ] [2021-03-22 23:46:30,980] Pre-Condition - Step 01: Enter to Username textbox
[INFO ] [2021-03-22 23:46:31,142] Pre-Condition - Step 02: Enter to Password textbox
[INFO ] [2021-03-22 23:46:31,279] Pre-Condition - Step 03: Click to Login button
[INFO ] [2021-03-22 23:46:49,408]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-22 23:46:49,461]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-03-22 23:46:49,523]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-03-22 23:46:49,569]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-22 23:46:49,903] OS name = windows 10
[INFO ] [2021-03-22 23:46:50,563] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-03-22 23:50:35,578] Pre-Condition - Step 01: Enter to Username textbox
[INFO ] [2021-03-22 23:50:35,735] Pre-Condition - Step 02: Enter to Password textbox
[INFO ] [2021-03-22 23:50:35,855] Pre-Condition - Step 03: Click to Login button
[INFO ] [2021-03-22 23:50:53,373] OS name = windows 10
[INFO ] [2021-03-22 23:50:54,053] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-03-22 23:55:17,968] Pre-Condition - Step 01: Enter to Username textbox
[INFO ] [2021-03-22 23:55:18,125] Pre-Condition - Step 02: Enter to Password textbox
[INFO ] [2021-03-22 23:55:18,247] Pre-Condition - Step 03: Click to Login button
[INFO ] [2021-03-22 23:55:29,087]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-22 23:55:29,141]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-03-22 23:55:29,202]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-03-22 23:55:29,247]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-22 23:55:29,584] OS name = windows 10
[INFO ] [2021-03-22 23:55:30,268] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-03-23 00:14:12,804] Pre-Condition - Step 01: Enter to Username textbox
[INFO ] [2021-03-23 00:14:12,952] Pre-Condition - Step 02: Enter to Password textbox
[INFO ] [2021-03-23 00:14:13,073] Pre-Condition - Step 03: Click to Login button
[INFO ] [2021-03-23 00:14:31,080] OS name = windows 10
[INFO ] [2021-03-23 00:14:31,740] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-03-23 00:15:01,337] Pre-Condition - Step 01: Enter to Username textbox
[INFO ] [2021-03-23 00:15:01,497] Pre-Condition - Step 02: Enter to Password textbox
[INFO ] [2021-03-23 00:15:01,633] Pre-Condition - Step 03: Click to Login button
[INFO ] [2021-03-23 00:16:57,433] Pre-Condition - Step 01: Enter to Username textbox
[INFO ] [2021-03-23 00:16:57,590] Pre-Condition - Step 02: Enter to Password textbox
[INFO ] [2021-03-23 00:16:57,713] Pre-Condition - Step 03: Click to Login button
[INFO ] [2021-03-23 00:17:15,699] OS name = windows 10
[INFO ] [2021-03-23 00:17:16,357] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-03-23 00:20:58,062] Pre-Condition - Step 01: Enter to Username textbox
[INFO ] [2021-03-23 00:20:58,218] Pre-Condition - Step 02: Enter to Password textbox
[INFO ] [2021-03-23 00:20:58,339] Pre-Condition - Step 03: Click to Login button
[INFO ] [2021-03-23 00:21:16,815]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-23 00:21:16,876]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-23 00:21:16,939]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-23 00:21:17,000]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-03-23 00:21:17,318] OS name = windows 10
[INFO ] [2021-03-23 00:21:17,983] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-03-23 00:24:48,983] Pre-Condition - Step 01: Enter to Username textbox
[INFO ] [2021-03-23 00:24:49,139] Pre-Condition - Step 02: Enter to Password textbox
[INFO ] [2021-03-23 00:24:49,262] Pre-Condition - Step 03: Click to Login button
[INFO ] [2021-03-23 00:25:03,387]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-23 00:25:03,450]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-23 00:25:03,510]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-23 00:25:03,572]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-23 00:25:03,636] OS name = windows 10
[INFO ] [2021-03-23 00:25:04,308] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-03-23 00:29:43,101] Pre-Condition - Step 01: Enter to Username textbox
[INFO ] [2021-03-23 00:29:43,260] Pre-Condition - Step 02: Enter to Password textbox
[INFO ] [2021-03-23 00:29:43,384] Pre-Condition - Step 03: Click to Login button
[INFO ] [2021-03-23 00:29:55,528]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-23 00:29:55,590]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-23 00:29:55,652]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-23 00:29:55,711]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-23 00:29:55,780] OS name = windows 10
[INFO ] [2021-03-23 00:29:56,452] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-03-23 00:30:15,629] Pre-Condition - Step 01: Enter to Username textbox
[INFO ] [2021-03-23 00:30:15,783] Pre-Condition - Step 02: Enter to Password textbox
[INFO ] [2021-03-23 00:30:15,909] Pre-Condition - Step 03: Click to Login button
[INFO ] [2021-03-23 00:30:33,549] OS name = windows 10
[INFO ] [2021-03-23 00:30:34,214] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-03-23 00:31:18,734] Pre-Condition - Step 01: Enter to Username textbox
[INFO ] [2021-03-23 00:31:18,889] Pre-Condition - Step 02: Enter to Password textbox
[INFO ] [2021-03-23 00:31:19,014] Pre-Condition - Step 03: Click to Login button
[INFO ] [2021-03-23 00:31:29,472]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-23 00:31:29,533]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-23 00:31:29,595]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-23 00:31:29,656]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-23 00:31:29,729] OS name = windows 10
[INFO ] [2021-03-23 00:31:30,410] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-03-23 00:31:59,346] Pre-Condition - Step 01: Enter to Username textbox
[INFO ] [2021-03-23 00:31:59,494] Pre-Condition - Step 02: Enter to Password textbox
[INFO ] [2021-03-23 00:31:59,620] Pre-Condition - Step 03: Click to Login button
[INFO ] [2021-03-23 00:32:15,366] OS name = windows 10
[INFO ] [2021-03-23 00:32:16,042] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-03-23 00:33:47,358] Pre-Condition - Step 01: Enter to Username textbox
[INFO ] [2021-03-23 00:33:47,510] Pre-Condition - Step 02: Enter to Password textbox
[INFO ] [2021-03-23 00:33:47,636] Pre-Condition - Step 03: Click to Login button
[INFO ] [2021-03-23 00:34:03,321] OS name = windows 10
[INFO ] [2021-03-23 00:34:03,998] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-03-23 00:34:20,600] Pre-Condition - Step 01: Enter to Username textbox
[INFO ] [2021-03-23 00:34:20,754] Pre-Condition - Step 02: Enter to Password textbox
[INFO ] [2021-03-23 00:34:20,887] Pre-Condition - Step 03: Click to Login button
[INFO ] [2021-03-23 00:34:31,331]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-23 00:34:31,395]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-23 00:34:31,457]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-23 00:34:31,521]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-23 00:34:31,599] OS name = windows 10
[INFO ] [2021-03-23 00:34:32,265] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-03-24 19:09:58,032] Pre-Condition - Step 01: Enter to Username textbox
[INFO ] [2021-03-24 19:09:58,192] Pre-Condition - Step 02: Enter to Password textbox
[INFO ] [2021-03-24 19:09:58,313] Pre-Condition - Step 03: Click to Login button
[INFO ] [2021-03-24 19:10:07,683] Add Emloyee - Step 01: Click to Add button
[INFO ] [2021-03-24 19:10:09,139] Add Emloyee - Step 02: Enter to Firstname textbox
[INFO ] [2021-03-24 19:10:09,284] Add Emloyee - Step 03: Enter to Lastname textbox
[INFO ] [2021-03-24 19:10:09,421] Add Emloyee - Step 04: Get Employee ID info
[INFO ] [2021-03-24 19:10:09,490] Add Emloyee - Step 05: Click to Save button
[INFO ] [2021-03-24 19:10:12,543] Add Emloyee - Step 06: Verify Fullname displayed is correct
[INFO ] [2021-03-24 19:10:12,610]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 19:10:12,611] Add Emloyee - Step 07: Verify Firstname displayed is correct
[INFO ] [2021-03-24 19:10:12,673]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 19:10:12,673] Add Emloyee - Step 08: Verify Lastname displayed is correct
[INFO ] [2021-03-24 19:10:12,734]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 19:10:12,734] Add Emloyee - Step 09: Verify Emloyee ID displayed is correct
[INFO ] [2021-03-24 19:10:12,796]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 19:10:12,847] Edit Employee [Personal] - Step 01: Click to Edit button at Personal Details form
[INFO ] [2021-03-24 19:10:12,931] Edit Employee [Personal] - Step 02: Enter new info to 'First Name' textbox
[INFO ] [2021-03-24 19:10:13,057] Edit Employee [Personal] - Step 03: Enter new info to 'Last Name' textbox
[INFO ] [2021-03-24 19:10:13,196] Edit Employee [Personal] - Step 04: Enter new info to 'SSN Number' textbox
[INFO ] [2021-03-24 19:10:13,333] Edit Employee [Personal] - Step 05: Click to 'Gender' radio with 'Male'
[INFO ] [2021-03-24 19:10:13,409] Edit Employee [Personal] - Step 06: Select to 'Marital Status' dropdown with 'Single'
[INFO ] [2021-03-24 19:10:13,540] Edit Employee [Personal] - Step 07: Select to 'Nationality' dropdown with 'Vietnamese'
[INFO ] [2021-03-24 19:10:13,679] Edit Employee [Personal] - Step 08: Enter new info to 'Date of Birth' textbox
[INFO ] [2021-03-24 19:10:13,852] Edit Employee [Personal] - Step 09: Click to 'Save' button at 'Personal Details' form
[INFO ] [2021-03-24 19:10:16,828] Edit Employee [Personal] - Step 10: Verify success message displayed with value 'Successfully Saved'
[INFO ] [2021-03-24 19:10:16,874]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 19:10:16,874] Edit Employee [Personal] - Step 11: Verify 'First Name' textbox edited successfully
[INFO ] [2021-03-24 19:10:16,929]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 19:10:16,929] Edit Employee [Personal] - Step 12: Verify 'Last Name' textbox edited successfully
[INFO ] [2021-03-24 19:10:16,991]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 19:10:16,991] Edit Employee [Personal] - Step 13: Verify 'SSN Number' textbox edited successfully
[INFO ] [2021-03-24 19:10:17,053]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 19:10:17,053] Edit Employee [Personal] - Step 14: Verify 'Gender' radio edited successfully
[INFO ] [2021-03-24 19:10:17,106]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 19:10:17,106] Edit Employee [Personal] - Step 15: Verify 'Marital Status' dropdown edited successfully
[INFO ] [2021-03-24 19:10:17,163]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 19:10:17,163] Edit Employee [Personal] - Step 16: Verify 'Nationality' dropdown edited successfully
[INFO ] [2021-03-24 19:10:17,225]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-03-24 19:10:17,225] Edit Employee [Personal] - Step 17: Verify 'Date of Birth' textbox edited successfully
[INFO ] [2021-03-24 19:10:17,287]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 19:10:17,585] OS name = windows 10
[INFO ] [2021-03-24 19:10:18,271] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-03-24 19:17:22,837] Pre-Condition - Step 01: Enter to Username textbox
[INFO ] [2021-03-24 19:17:22,993] Pre-Condition - Step 02: Enter to Password textbox
[INFO ] [2021-03-24 19:17:23,119] Pre-Condition - Step 03: Click to Login button
[INFO ] [2021-03-24 19:17:30,086] Add Emloyee - Step 01: Click to Add button
[INFO ] [2021-03-24 19:17:30,787] Add Emloyee - Step 02: Enter to Firstname textbox
[INFO ] [2021-03-24 19:17:30,926] Add Emloyee - Step 03: Enter to Lastname textbox
[INFO ] [2021-03-24 19:17:31,064] Add Emloyee - Step 04: Get Employee ID info
[INFO ] [2021-03-24 19:17:31,131] Add Emloyee - Step 05: Click to Save button
[INFO ] [2021-03-24 19:17:32,917] Add Emloyee - Step 06: Verify Fullname displayed is correct
[INFO ] [2021-03-24 19:17:32,984]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 19:17:32,985] Add Emloyee - Step 07: Verify Firstname displayed is correct
[INFO ] [2021-03-24 19:17:33,045]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 19:17:33,045] Add Emloyee - Step 08: Verify Lastname displayed is correct
[INFO ] [2021-03-24 19:17:33,106]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 19:17:33,106] Add Emloyee - Step 09: Verify Emloyee ID displayed is correct
[INFO ] [2021-03-24 19:17:33,168]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 19:17:33,218] Edit Employee [Personal] - Step 01: Click to Edit button at Personal Details form
[INFO ] [2021-03-24 19:17:33,302] Edit Employee [Personal] - Step 02: Enter new info to 'First Name' textbox
[INFO ] [2021-03-24 19:17:33,445] Edit Employee [Personal] - Step 03: Enter new info to 'Last Name' textbox
[INFO ] [2021-03-24 19:17:33,582] Edit Employee [Personal] - Step 04: Enter new info to 'SSN Number' textbox
[INFO ] [2021-03-24 19:17:33,703] Edit Employee [Personal] - Step 05: Click to 'Gender' radio with 'Male'
[INFO ] [2021-03-24 19:17:33,782] Edit Employee [Personal] - Step 06: Select to 'Marital Status' dropdown with 'Single'
[INFO ] [2021-03-24 19:17:33,898] Edit Employee [Personal] - Step 07: Select to 'Nationality' dropdown with 'Vietnamese'
[INFO ] [2021-03-24 19:17:34,001] Edit Employee [Personal] - Step 08: Enter new info to 'Date of Birth' textbox
[INFO ] [2021-03-24 19:17:34,175] Edit Employee [Personal] - Step 09: Click to 'Save' button at 'Personal Details' form
[INFO ] [2021-03-24 19:17:35,584] Edit Employee [Personal] - Step 10: Verify success message displayed with value 'Successfully Saved'
[INFO ] [2021-03-24 19:17:35,637]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 19:17:35,637] Edit Employee [Personal] - Step 11: Verify 'First Name' textbox edited successfully
[INFO ] [2021-03-24 19:17:35,706]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 19:17:35,706] Edit Employee [Personal] - Step 12: Verify 'Last Name' textbox edited successfully
[INFO ] [2021-03-24 19:17:35,770]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 19:17:35,770] Edit Employee [Personal] - Step 13: Verify 'SSN Number' textbox edited successfully
[INFO ] [2021-03-24 19:17:35,831]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 19:17:35,831] Edit Employee [Personal] - Step 14: Verify 'Gender' radio edited successfully
[INFO ] [2021-03-24 19:17:35,883]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 19:17:35,883] Edit Employee [Personal] - Step 15: Verify 'Marital Status' dropdown edited successfully
[INFO ] [2021-03-24 19:17:35,939]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 19:17:35,939] Edit Employee [Personal] - Step 16: Verify 'Nationality' dropdown edited successfully
[INFO ] [2021-03-24 19:17:37,038]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 19:17:37,038] Edit Employee [Personal] - Step 17: Verify 'Date of Birth' textbox edited successfully
[INFO ] [2021-03-24 19:17:37,100]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 19:17:37,116] OS name = windows 10
[INFO ] [2021-03-24 19:17:37,788] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-03-24 22:13:23,778] Pre-Condition - Step 01: Enter to Username textbox
[INFO ] [2021-03-24 22:13:23,951] Pre-Condition - Step 02: Enter to Password textbox
[INFO ] [2021-03-24 22:13:24,076] Pre-Condition - Step 03: Click to Login button
[INFO ] [2021-03-24 22:13:31,465] Add Emloyee - Step 01: Click to Add button
[INFO ] [2021-03-24 22:13:32,239] Add Emloyee - Step 02: Enter to Firstname textbox
[INFO ] [2021-03-24 22:13:32,374] Add Emloyee - Step 03: Enter to Lastname textbox
[INFO ] [2021-03-24 22:13:32,506] Add Emloyee - Step 04: Get Employee ID info
[INFO ] [2021-03-24 22:13:32,565] Add Emloyee - Step 05: Click to Save button
[INFO ] [2021-03-24 22:13:34,520] Add Emloyee - Step 06: Verify Fullname displayed is correct
[INFO ] [2021-03-24 22:13:34,584]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 22:13:34,585] Add Emloyee - Step 07: Verify Firstname displayed is correct
[INFO ] [2021-03-24 22:13:34,646]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 22:13:34,648] Add Emloyee - Step 08: Verify Lastname displayed is correct
[INFO ] [2021-03-24 22:13:34,710]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 22:13:34,710] Add Emloyee - Step 09: Verify Emloyee ID displayed is correct
[INFO ] [2021-03-24 22:13:34,772]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 22:13:34,836] Edit Employee [Salary] - Step 01: Open 'Salary' tab
[INFO ] [2021-03-24 22:13:35,854] Edit Employee [Salary] - Step 02: Click to 'Add' button at Assigned Salary Components Form
[INFO ] [2021-03-24 22:13:35,935] Edit Employee [Salary] - Step 03: Select to 'Pay Grade' dropdown with value ''
[INFO ] [2021-03-24 22:13:36,073] Edit Employee [Salary] - Step 04: Enter to 'Salary Component' textbox
[INFO ] [2021-03-24 22:13:36,217] Edit Employee [Salary] - Step 05: Select to 'Pay Frequency' dropdown with value ''
[INFO ] [2021-03-24 22:13:36,338] Edit Employee [Salary] - Step 06: Select to 'Currency' dropdown with value ''
[INFO ] [2021-03-24 22:13:36,443] Edit Employee [Salary] - Step 07: Select to 'Amount' dropdown with value ''
[INFO ] [2021-03-24 22:13:36,795] OS name = windows 10
[INFO ] [2021-03-24 22:13:37,496] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-03-24 22:15:36,625] Pre-Condition - Step 01: Enter to Username textbox
[INFO ] [2021-03-24 22:15:36,774] Pre-Condition - Step 02: Enter to Password textbox
[INFO ] [2021-03-24 22:15:36,896] Pre-Condition - Step 03: Click to Login button
[INFO ] [2021-03-24 22:15:44,650] Add Emloyee - Step 01: Click to Add button
[INFO ] [2021-03-24 22:15:45,334] Add Emloyee - Step 02: Enter to Firstname textbox
[INFO ] [2021-03-24 22:15:45,467] Add Emloyee - Step 03: Enter to Lastname textbox
[INFO ] [2021-03-24 22:15:45,599] Add Emloyee - Step 04: Get Employee ID info
[INFO ] [2021-03-24 22:15:45,659] Add Emloyee - Step 05: Click to Save button
[INFO ] [2021-03-24 22:15:47,394] Add Emloyee - Step 06: Verify Fullname displayed is correct
[INFO ] [2021-03-24 22:15:47,457]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 22:15:47,458] Add Emloyee - Step 07: Verify Firstname displayed is correct
[INFO ] [2021-03-24 22:15:47,517]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 22:15:47,517] Add Emloyee - Step 08: Verify Lastname displayed is correct
[INFO ] [2021-03-24 22:15:47,579]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 22:15:47,579] Add Emloyee - Step 09: Verify Emloyee ID displayed is correct
[INFO ] [2021-03-24 22:15:47,643]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 22:15:47,694] Edit Employee [Salary] - Step 01: Open 'Salary' tab
[INFO ] [2021-03-24 22:15:48,937] Edit Employee [Salary] - Step 02: Click to 'Add' button at Assigned Salary Components Form
[INFO ] [2021-03-24 22:15:49,015] Edit Employee [Salary] - Step 03: Select to 'Pay Grade' dropdown with value ''
[INFO ] [2021-03-24 22:15:49,128] Edit Employee [Salary] - Step 04: Enter to 'Salary Component' textbox
[INFO ] [2021-03-24 22:15:51,289] Edit Employee [Salary] - Step 05: Select to 'Pay Frequency' dropdown with value ''
[INFO ] [2021-03-24 22:15:53,419] Edit Employee [Salary] - Step 06: Select to 'Currency' dropdown with value ''
[INFO ] [2021-03-24 22:15:55,554] Edit Employee [Salary] - Step 07: Select to 'Amount' dropdown with value ''
[INFO ] [2021-03-24 22:15:55,918] OS name = windows 10
[INFO ] [2021-03-24 22:15:56,602] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-03-24 22:18:18,131] Pre-Condition - Step 01: Enter to Username textbox
[INFO ] [2021-03-24 22:18:18,286] Pre-Condition - Step 02: Enter to Password textbox
[INFO ] [2021-03-24 22:18:18,407] Pre-Condition - Step 03: Click to Login button
[INFO ] [2021-03-24 22:18:26,053] Add Emloyee - Step 01: Click to Add button
[INFO ] [2021-03-24 22:18:26,892] Add Emloyee - Step 02: Enter to Firstname textbox
[INFO ] [2021-03-24 22:18:27,031] Add Emloyee - Step 03: Enter to Lastname textbox
[INFO ] [2021-03-24 22:18:27,169] Add Emloyee - Step 04: Get Employee ID info
[INFO ] [2021-03-24 22:18:27,236] Add Emloyee - Step 05: Click to Save button
[INFO ] [2021-03-24 22:18:29,184] Add Emloyee - Step 06: Verify Fullname displayed is correct
[INFO ] [2021-03-24 22:18:29,241]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 22:18:29,242] Add Emloyee - Step 07: Verify Firstname displayed is correct
[INFO ] [2021-03-24 22:18:29,303]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 22:18:29,303] Add Emloyee - Step 08: Verify Lastname displayed is correct
[INFO ] [2021-03-24 22:18:29,365]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 22:18:29,365] Add Emloyee - Step 09: Verify Emloyee ID displayed is correct
[INFO ] [2021-03-24 22:18:29,426]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-24 22:18:29,486] Edit Employee [Salary] - Step 01: Open 'Salary' tab
[INFO ] [2021-03-24 22:18:30,636] Edit Employee [Salary] - Step 02: Click to 'Add' button at Assigned Salary Components Form
[INFO ] [2021-03-24 22:18:30,723] Edit Employee [Salary] - Step 03: Select to 'Pay Grade' dropdown with value ''
[INFO ] [2021-03-24 22:18:30,852] Edit Employee [Salary] - Step 04: Enter to 'Salary Component' textbox
[INFO ] [2021-03-24 22:18:33,010] Edit Employee [Salary] - Step 05: Select to 'Pay Frequency' dropdown with value ''
[INFO ] [2021-03-24 22:18:35,160] Edit Employee [Salary] - Step 06: Select to 'Currency' dropdown with value ''
[INFO ] [2021-03-24 22:18:37,312] Edit Employee [Salary] - Step 07: Select to 'Amount' dropdown with value ''
[INFO ] [2021-03-24 22:18:39,483] Edit Employee [Salary] - Step 08: Enter to 'Comments' textbox
[INFO ] [2021-03-24 22:18:39,636] Edit Employee [Salary] - Step 09: Click to 'Save' button at Add Salary Component Form
[INFO ] [2021-03-24 22:18:41,137] OS name = windows 10
[INFO ] [2021-03-24 22:18:41,798] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-03-25 00:44:33,513] Pre-Condition - Step 01: Enter to Username textbox
[INFO ] [2021-03-25 00:44:33,674] Pre-Condition - Step 02: Enter to Password textbox
[INFO ] [2021-03-25 00:44:33,797] Pre-Condition - Step 03: Click to Login button
[INFO ] [2021-03-25 00:44:41,328] Add Emloyee - Step 01: Click to Add button
[INFO ] [2021-03-25 00:44:42,035] Add Emloyee - Step 02: Enter to Firstname textbox
[INFO ] [2021-03-25 00:44:42,173] Add Emloyee - Step 03: Enter to Lastname textbox
[INFO ] [2021-03-25 00:44:42,309] Add Emloyee - Step 04: Get Employee ID info
[INFO ] [2021-03-25 00:44:42,364] Add Emloyee - Step 05: Click to Save button
[INFO ] [2021-03-25 00:44:43,920] Add Emloyee - Step 06: Verify Fullname displayed is correct
[INFO ] [2021-03-25 00:44:43,982]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-25 00:44:43,984] Add Emloyee - Step 07: Verify Firstname displayed is correct
[INFO ] [2021-03-25 00:44:44,045]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-25 00:44:44,045] Add Emloyee - Step 08: Verify Lastname displayed is correct
